Fecha,Id.Caso,Primer_contacto,Hora,Duracion,,Tiempo_1ra_Respuesta,Tiempo en cola espera,Tiempo de espera cliente[s],Total Mensajes,Comentarios,Intervalos,DIA,Mes,Year
7/06/2022,663163,No_solucion,14:03:11,0 days 00:25:19,,,0:00:01,0:04:34,155.920462,,14:00,Tuesday,June,2022
7/06/2022,663165,No_solucion,14:01:30,0 days 00:06:20,,14:01:29,0:00:01,0:03:49,155.920462,,14:00,Tuesday,June,2022
7/06/2022,663162,No_solucion,13:59:23,0 days 00:25:21,,13:59:22,0:00:01,0:11:15,23,,13:30,Tuesday,June,2022
7/06/2022,663159,No_solucion,13:55:39,0 days 00:21:34,,13:55:38,0:00:01,0:11:42,155.920462,,13:30,Tuesday,June,2022
7/06/2022,663156,No_solucion,13:54:15,0 days 00:36:45,,,,0:13:05,155.920462,,13:30,Tuesday,June,2022
7/06/2022,663150,No_solucion,13:52:31,0 days 00:22:49,,13:50:39,,0:10:32,19,,13:30,Tuesday,June,2022
7/06/2022,663151,No_solucion,13:50:35,0 days 00:17:53,,13:50:33,,5:00:56,17,,13:30,Tuesday,June,2022
7/06/2022,663142,No_solucion,13:49:59,,,13:49:58,,0:11:03,49,,13:30,Tuesday,June,2022
7/06/2022,663149,No_solucion,13:49:25,0 days 00:16:03,,13:49:25,0:00:00,0:10:50,15,,13:30,Tuesday,June,2022
7/06/2022,663147,No_solucion,13:48:34,0 days 01:44:31,,13:48:33,0:00:01,0:18:05,23,,13:30,Tuesday,June,2022
7/06/2022,663148,No_solucion,13:48:24,0 days 00:19:56,,13:48:24,,3:40:18,44,,13:30,Tuesday,June,2022
7/06/2022,663143,No_solucion,13:47:58,0 days 00:26:10,,13:47:55,0:00:03,0:09:57,58,,13:30,Tuesday,June,2022
7/06/2022,663144,No_solucion,13:46:54,0 days 00:28:22,,13:46:52,0:00:02,0:11:22,24,,13:30,Tuesday,June,2022
7/06/2022,663141,No_solucion,13:45:51,0 days 00:40:16,,13:45:48,0:00:03,0:13:28,54,,13:30,Tuesday,June,2022
7/06/2022,663137,No_solucion,13:44:39,0 days 00:07:07,,13:44:37,0:00:02,0:03:46,19,,13:30,Tuesday,June,2022
7/06/2022,663135,No_solucion,13:40:49,0 days 00:14:17,,13:40:47,,0:03:16,15,,13:30,Tuesday,June,2022
7/06/2022,663131,No_solucion,13:40:02,0 days 00:13:02,,13:24:00,0:00:01,0:05:57,155.920462,,13:30,Tuesday,June,2022
7/06/2022,663134,No_solucion,13:39:57,,,13:39:55,0:00:02,0:05:21,155.920462,,13:30,Tuesday,June,2022
7/06/2022,663130,No_solucion,13:39:45,0 days 00:19:36,,13:39:43,0:00:02,0:06:38,155.920462,,13:30,Tuesday,June,2022
7/06/2022,663123,No_solucion,13:39:25,0 days 00:16:23,,13:39:23,0:00:02,0:06:14,155.920462,,13:30,Tuesday,June,2022
7/06/2022,663128,No_solucion,13:38:27,0 days 01:02:39,,11:31:34,,0:41:45,155.920462,,13:30,Tuesday,June,2022
7/06/2022,663127,No_solucion,13:37:31,0 days 00:18:43,,13:37:31,0:00:00,0:05:08,21,,13:30,Tuesday,June,2022
7/06/2022,663119,No_solucion,13:35:52,,,13:35:52,0:00:00,9:44:15,155.920462,,13:30,Tuesday,June,2022
7/06/2022,663121,No_solucion,13:34:05,0 days 00:14:31,,13:34:04,0:00:01,0:05:02,22,,13:30,Tuesday,June,2022
7/06/2022,663118,No_solucion,13:32:12,0 days 00:19:50,,13:32:11,,0:07:59,26,,13:30,Tuesday,June,2022
7/06/2022,663117,No_solucion,13:31:52,0 days 00:12:25,,,0:00:04,0:07:39,23,,13:30,Tuesday,June,2022
7/06/2022,663103,No_solucion,13:31:39,0 days 00:22:19,,13:31:39,0:00:00,0:08:59,23,,13:30,Tuesday,June,2022
7/06/2022,663116,No_solucion,13:30:29,,,13:30:29,0:00:00,0:03:30,21,,13:30,Tuesday,June,2022
7/06/2022,663109,No_solucion,13:28:37,0 days 00:15:45,,13:28:36,0:00:01,0:09:20,155.920462,,13:00,Tuesday,June,2022
7/06/2022,663086,No_solucion,13:28:02,0 days 00:18:27,,13:28:02,0:00:00,0:05:28,19,,13:00,Tuesday,June,2022
7/06/2022,663110,No_solucion,13:27:45,0 days 00:15:08,,13:27:44,0:00:01,4:51:27,155.920462,,13:00,Tuesday,June,2022
7/06/2022,663107,No_solucion,13:25:25,0 days 00:13:35,,13:25:23,0:00:02,0:05:38,27,,13:00,Tuesday,June,2022
7/06/2022,663102,No_solucion,13:25:02,0 days 00:54:19,,13:24:59,0:00:03,0:18:10,26,,13:00,Tuesday,June,2022
7/06/2022,663104,No_solucion,13:23:39,0 days 00:15:28,,13:23:38,0:00:01,0:02:30,155.920462,,13:00,Tuesday,June,2022
7/06/2022,663095,No_solucion,13:17:26,0 days 00:30:32,,13:17:25,0:00:01,0:10:04,31,,13:00,Tuesday,June,2022
7/06/2022,663096,No_solucion,13:17:02,0 days 00:10:30,,2:58:16,0:00:03,0:07:17,18,,13:00,Tuesday,June,2022
7/06/2022,663094,No_solucion,13:16:09,0 days 00:13:38,,,,0:03:50,26,,13:00,Tuesday,June,2022
7/06/2022,663087,No_solucion,13:14:30,0 days 00:30:29,,13:14:29,,0:13:32,61,,13:00,Tuesday,June,2022
7/06/2022,663091,No_solucion,13:11:25,,,13:11:18,,0:15:37,33,,13:00,Tuesday,June,2022
7/06/2022,663089,No_solucion,13:09:54,,,13:09:51,0:00:03,0:10:15,18,,13:00,Tuesday,June,2022
7/06/2022,663088,No_solucion,13:09:29,0 days 00:48:29,,13:09:28,0:00:01,0:16:39,84,,13:00,Tuesday,June,2022
7/06/2022,663086,No_solucion,13:07:34,0 days 00:19:17,,,0:00:00,0:08:28,155.920462,,13:00,Tuesday,June,2022
7/06/2022,663080,No_solucion,13:06:19,0 days 00:17:48,,13:06:16,0:00:03,0:02:38,32,,13:00,Tuesday,June,2022
7/06/2022,663083,No_solucion,13:01:05,,,13:01:04,0:00:01,0:06:32,25,,13:00,Tuesday,June,2022
7/06/2022,663081,No_solucion,12:59:46,0 days 00:24:10,,22:49:51,0:00:01,0:09:59,155.920462,,12:30,Tuesday,June,2022
7/06/2022,663079,No_solucion,12:58:41,,,12:58:40,0:00:01,0:09:19,155.920462,,12:30,Tuesday,June,2022
7/06/2022,663078,No_solucion,12:55:46,0 days 00:21:32,,12:55:45,0:00:01,0:05:14,39,,12:30,Tuesday,June,2022
7/06/2022,663077,No_solucion,12:53:14,0 days 00:17:02,,12:53:13,0:00:01,0:05:15,20,,12:30,Tuesday,June,2022
7/06/2022,663071,No_solucion,12:52:43,0 days 00:24:55,,12:52:42,0:00:01,0:05:25,45,,12:30,Tuesday,June,2022
7/06/2022,663070,No_solucion,12:49:16,,,,,0:06:58,155.920462,,12:30,Tuesday,June,2022
7/06/2022,663066,No_solucion,12:40:32,,,15:15:24,0:00:00,0:08:21,155.920462,,12:30,Tuesday,June,2022
7/06/2022,663064,No_solucion,12:37:39,,,,0:00:02,0:06:57,155.920462,,12:30,Tuesday,June,2022
7/06/2022,663060,No_solucion,12:36:08,0 days 00:24:36,,12:36:04,0:00:04,0:04:56,155.920462,,12:30,Tuesday,June,2022
7/06/2022,663061,No_solucion,12:36:02,0 days 00:22:06,,12:36:00,0:00:02,0:08:20,155.920462,,12:30,Tuesday,June,2022
7/06/2022,663051,No_solucion,12:34:45,0 days 00:14:37,,12:34:42,0:00:03,0:04:59,17,,12:30,Tuesday,June,2022
7/06/2022,663057,No_solucion,12:33:25,0 days 00:15:35,,12:33:23,0:00:02,3:52:37,28,,12:30,Tuesday,June,2022
7/06/2022,663055,No_solucion,12:32:55,0 days 00:14:19,,12:32:52,,0:03:28,20,,12:30,Tuesday,June,2022
7/06/2022,663053,No_solucion,12:31:40,0 days 00:19:25,,12:31:38,0:00:02,0:11:05,22,,12:30,Tuesday,June,2022
7/06/2022,663049,No_solucion,12:29:04,0 days 00:17:18,,12:29:03,0:00:01,0:03:45,155.920462,,12:00,Tuesday,June,2022
7/06/2022,663046,No_solucion,12:28:13,0 days 00:22:38,,12:28:12,0:00:01,0:03:52,57,,12:00,Tuesday,June,2022
7/06/2022,663047,No_solucion,12:28:01,0 days 01:02:20,,5:03:18,0:00:01,0:14:44,155.920462,,12:00,Tuesday,June,2022
7/06/2022,663044,No_solucion,12:27:30,,,12:27:29,0:00:01,0:02:27,22,,12:00,Tuesday,June,2022
7/06/2022,663039,No_solucion,12:26:34,,,9:18:56,0:00:03,0:12:30,155.920462,,12:00,Tuesday,June,2022
7/06/2022,663038,No_solucion,12:24:04,,,12:23:57,0:00:07,0:03:54,28,,12:00,Tuesday,June,2022
7/06/2022,663037,No_solucion,12:23:40,0 days 00:20:43,,12:23:38,0:00:02,0:10:05,23,,12:00,Tuesday,June,2022
7/06/2022,663036,No_solucion,12:22:22,0 days 00:19:33,,12:22:20,0:00:02,0:06:15,155.920462,,12:00,Tuesday,June,2022
7/06/2022,663035,No_solucion,12:21:37,0 days 00:21:31,,15:34:32,0:00:02,0:05:54,20,,12:00,Tuesday,June,2022
7/06/2022,663033,No_solucion,12:20:57,0 days 00:35:22,,12:20:55,0:00:02,0:10:15,26,,12:00,Tuesday,June,2022
7/06/2022,663034,No_solucion,12:20:47,0 days 00:17:21,,12:20:46,0:00:01,0:05:07,26,,12:00,Tuesday,June,2022
7/06/2022,663032,No_solucion,12:19:44,0 days 00:20:33,,12:19:42,0:00:02,0:03:45,155.920462,,12:00,Tuesday,June,2022
7/06/2022,663029,No_solucion,12:18:00,0 days 00:27:27,,12:17:58,0:00:02,0:08:27,155.920462,,12:00,Tuesday,June,2022
7/06/2022,663024,No_solucion,12:16:28,0 days 00:09:03,,12:16:25,0:00:03,0:05:02,19,,12:00,Tuesday,June,2022
7/06/2022,663027,No_solucion,12:16:20,0 days 00:13:45,,12:16:18,0:00:02,0:05:23,155.920462,,12:00,Tuesday,June,2022
7/06/2022,663019,No_solucion,12:15:00,0 days 00:22:49,,12:14:59,0:00:01,0:04:21,30,,12:00,Tuesday,June,2022
7/06/2022,663023,No_solucion,12:14:45,,,,0:00:03,0:10:49,155.920462,,12:00,Tuesday,June,2022
7/06/2022,663021,No_solucion,12:12:20,,,12:12:19,0:00:01,0:08:13,30,,12:00,Tuesday,June,2022
7/06/2022,663017,No_solucion,12:08:50,,,12:08:49,0:00:01,0:02:45,34,,12:00,Tuesday,June,2022
7/06/2022,663015,No_solucion,12:05:47,,,12:05:45,,0:04:44,18,,12:00,Tuesday,June,2022
7/06/2022,663013,No_solucion,12:04:23,0 days 00:13:52,,23:16:43,,0:03:06,27,,12:00,Tuesday,June,2022
7/06/2022,663011,No_solucion,12:03:15,,,12:03:12,0:00:03,6:17:14,155.920462,,12:00,Tuesday,June,2022
7/06/2022,663008,No_solucion,12:02:59,0 days 00:17:05,,2:40:31,0:00:01,0:04:58,22,,12:00,Tuesday,June,2022
7/06/2022,663006,No_solucion,12:00:39,0 days 00:16:57,,,0:00:01,0:04:59,23,,12:00,Tuesday,June,2022
7/06/2022,663004,No_solucion,12:00:02,,,12:00:00,0:00:02,0:12:53,34,,12:00,Tuesday,June,2022
7/06/2022,663003,No_solucion,11:58:16,0 days 00:12:23,,11:58:15,0:00:01,0:05:41,155.920462,,11:30,Tuesday,June,2022
7/06/2022,663000,No_solucion,11:56:33,0 days 00:20:49,,11:56:33,,0:05:54,155.920462,,11:30,Tuesday,June,2022
7/06/2022,662999,No_solucion,11:56:26,0 days 00:22:42,,11:56:23,0:00:03,0:08:07,21,,11:30,Tuesday,June,2022
7/06/2022,662998,No_solucion,11:55:49,,,11:55:47,0:00:02,0:05:12,155.920462,,11:30,Tuesday,June,2022
7/06/2022,662996,No_solucion,11:51:04,0 days 00:49:12,,11:51:03,0:00:01,0:12:33,155.920462,,11:30,Tuesday,June,2022
7/06/2022,662992,No_solucion,11:49:19,,,11:49:17,0:00:02,0:03:05,19,,11:30,Tuesday,June,2022
7/06/2022,662993,No_solucion,11:49:09,0 days 00:19:22,,11:49:08,0:00:01,0:10:27,39,,11:30,Tuesday,June,2022
7/06/2022,662988,No_solucion,11:47:08,0 days 00:20:54,,,0:00:01,0:02:38,19,,11:30,Tuesday,June,2022
7/06/2022,662983,No_solucion,11:44:44,,,11:44:40,0:00:04,0:08:29,155.920462,,11:30,Tuesday,June,2022
7/06/2022,662980,No_solucion,11:43:07,,,,0:00:02,0:16:24,155.920462,,11:30,Tuesday,June,2022
7/06/2022,662979,No_solucion,11:42:51,0 days 00:23:46,,11:42:49,0:00:02,0:04:41,155.920462,,11:30,Tuesday,June,2022
7/06/2022,662981,No_solucion,11:42:37,0 days 00:12:41,,11:42:37,0:00:00,0:04:36,19,,11:30,Tuesday,June,2022
7/06/2022,662976,No_solucion,11:40:30,0 days 00:20:59,,11:40:29,,0:03:38,21,,11:30,Tuesday,June,2022
7/06/2022,662964,No_solucion,11:39:57,0 days 00:21:42,,11:39:55,0:00:02,0:07:22,23,,11:30,Tuesday,June,2022
7/06/2022,662974,No_solucion,11:39:43,0 days 00:46:23,,11:39:42,0:00:01,0:12:57,155.920462,,11:30,Tuesday,June,2022
7/06/2022,662969,No_solucion,11:39:31,,,11:39:28,0:00:03,0:07:00,18,,11:30,Tuesday,June,2022
7/06/2022,662971,No_solucion,11:37:17,,,,0:00:04,0:05:51,25,,11:30,Tuesday,June,2022
7/06/2022,662970,No_solucion,11:37:04,,,11:37:02,0:00:02,0:06:25,22,,11:30,Tuesday,June,2022
7/06/2022,662968,No_solucion,11:35:26,0 days 00:28:46,,11:35:21,0:00:05,0:13:28,33,,11:30,Tuesday,June,2022
7/06/2022,662963,No_solucion,11:33:13,0 days 00:12:29,,11:33:10,0:00:03,0:02:48,20,,11:30,Tuesday,June,2022
7/06/2022,662956,No_solucion,11:31:51,0 days 00:19:12,,11:31:48,0:00:03,0:12:35,155.920462,,11:30,Tuesday,June,2022
7/06/2022,662951,No_solucion,11:30:59,0 days 00:18:16,,11:30:54,0:00:05,0:05:53,20,,11:30,Tuesday,June,2022
7/06/2022,662924,No_solucion,11:30:21,0 days 00:23:09,,11:30:21,,0:09:46,20,,11:30,Tuesday,June,2022
7/06/2022,662959,No_solucion,11:29:41,0 days 00:24:07,,11:29:40,0:00:01,0:09:49,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662957,No_solucion,11:29:25,0 days 00:36:07,,11:29:22,0:00:03,0:18:38,53,,11:00,Tuesday,June,2022
7/06/2022,662946,No_solucion,11:29:03,0 days 00:16:17,,11:29:00,0:00:03,0:05:32,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662955,No_solucion,11:29:03,0 days 00:21:01,,11:28:55,0:00:08,0:10:20,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662953,No_solucion,11:28:37,0 days 00:21:18,,23:42:02,,0:08:07,40,,11:00,Tuesday,June,2022
7/06/2022,662954,No_solucion,11:28:12,0 days 00:31:51,,,0:00:02,0:15:43,36,,11:00,Tuesday,June,2022
7/06/2022,662926,No_solucion,11:26:29,0 days 00:11:40,,,0:00:01,0:02:05,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662945,No_solucion,11:23:06,0 days 00:17:16,,11:23:04,0:00:02,0:09:06,25,,11:00,Tuesday,June,2022
7/06/2022,662944,No_solucion,11:22:06,0 days 01:35:35,,11:22:04,0:00:02,0:46:43,153,,11:00,Tuesday,June,2022
7/06/2022,662939,No_solucion,11:19:01,0 days 00:29:41,,11:19:00,0:00:01,0:10:14,33,,11:00,Tuesday,June,2022
7/06/2022,662941,No_solucion,11:18:36,,,11:18:34,0:00:02,0:06:14,22,,11:00,Tuesday,June,2022
7/06/2022,662882,No_solucion,11:17:36,0 days 00:13:33,,11:17:35,0:00:01,0:04:34,15,,11:00,Tuesday,June,2022
7/06/2022,662940,No_solucion,11:16:43,,,11:16:41,0:00:02,0:28:29,96,,11:00,Tuesday,June,2022
7/06/2022,662938,No_solucion,11:14:55,0 days 00:10:00,,11:14:51,0:00:04,0:04:34,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662932,No_solucion,11:14:10,0 days 00:10:14,,14:19:20,0:00:02,0:01:22,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662937,No_solucion,11:14:01,,,11:13:58,0:00:03,0:04:51,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662933,No_solucion,11:12:43,0 days 00:21:23,,11:12:43,0:00:00,0:07:42,17,,11:00,Tuesday,June,2022
7/06/2022,662929,No_solucion,11:09:08,0 days 00:17:54,,11:09:08,0:00:00,0:07:36,37,,11:00,Tuesday,June,2022
7/06/2022,662926,No_solucion,11:07:58,0 days 00:18:02,,11:07:57,0:00:01,0:03:40,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662925,No_solucion,11:07:05,0 days 00:15:08,,11:07:03,0:00:02,0:05:00,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662880,No_solucion,11:07:00,,,11:07:00,0:00:00,0:11:29,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662920,No_solucion,11:06:41,0 days 00:34:21,,11:06:13,0:00:28,2:37:51,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662924,No_solucion,11:06:40,0 days 00:23:29,,11:06:08,0:00:32,0:10:22,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662921,No_solucion,11:06:38,0 days 02:09:45,,11:06:08,,0:23:52,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662923,No_solucion,11:06:38,0 days 00:12:03,,23:04:12,0:00:32,0:03:44,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662919,No_solucion,11:05:28,0 days 00:40:40,,11:04:30,0:00:58,0:13:04,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662918,No_solucion,11:04:57,0 days 01:07:19,,11:04:24,0:00:33,0:12:02,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662916,No_solucion,11:02:22,0 days 00:11:17,,11:01:40,0:00:42,0:02:16,155.920462,,11:00,Tuesday,June,2022
7/06/2022,662910,No_solucion,11:02:21,0 days 00:17:07,,,0:00:44,0:02:44,22,,11:00,Tuesday,June,2022
7/06/2022,662911,No_solucion,11:01:27,0 days 00:25:37,,11:01:04,0:00:23,0:05:36,35,,11:00,Tuesday,June,2022
7/06/2022,662912,No_solucion,11:01:24,0 days 00:10:20,,7:01:43,0:00:57,0:02:21,19,,11:00,Tuesday,June,2022
7/06/2022,662914,No_solucion,10:59:13,0 days 00:23:51,,10:59:12,0:00:01,0:10:43,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662882,No_solucion,10:58:12,0 days 00:18:39,,,0:00:01,0:09:07,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662906,No_solucion,10:56:04,,,10:56:02,0:00:02,0:00:57,11,,10:30,Tuesday,June,2022
7/06/2022,662907,No_solucion,10:55:31,,,10:55:22,0:00:09,0:14:55,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662900,No_solucion,10:53:54,0 days 00:11:14,,10:53:53,0:00:01,0:04:14,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662896,No_solucion,10:53:03,,,10:52:30,0:00:33,0:02:03,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662899,No_solucion,10:51:33,0 days 00:14:09,,10:51:31,0:00:02,0:05:27,25,,10:30,Tuesday,June,2022
7/06/2022,662897,No_solucion,10:49:43,0 days 00:26:54,,10:49:41,0:00:02,0:07:58,32,,10:30,Tuesday,June,2022
7/06/2022,662888,No_solucion,10:49:40,0 days 00:08:25,,10:49:38,0:00:02,0:04:44,21,,10:30,Tuesday,June,2022
7/06/2022,662894,No_solucion,10:49:10,,,10:49:09,0:00:01,0:05:10,37,,10:30,Tuesday,June,2022
7/06/2022,662889,No_solucion,10:47:08,0 days 00:21:07,,,,0:07:56,27,,10:30,Tuesday,June,2022
7/06/2022,662887,No_solucion,10:45:06,0 days 00:26:46,,10:45:05,0:00:01,4:59:59,37,,10:30,Tuesday,June,2022
7/06/2022,662885,No_solucion,10:44:39,0 days 02:04:02,,10:44:36,0:00:03,20:37:50,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662884,No_solucion,10:43:10,0 days 00:43:55,,10:43:08,0:00:02,23:52:12,28,,10:30,Tuesday,June,2022
7/06/2022,662883,No_solucion,10:41:55,,,10:41:54,0:00:01,0:03:23,29,,10:30,Tuesday,June,2022
7/06/2022,662876,No_solucion,10:40:44,0 days 00:17:52,,10:40:32,0:00:12,0:06:41,31,,10:30,Tuesday,June,2022
7/06/2022,662882,No_solucion,10:40:44,0 days 00:17:22,,10:40:29,0:00:15,0:06:25,31,,10:30,Tuesday,June,2022
7/06/2022,662880,No_solucion,10:39:20,,,10:39:11,0:00:09,0:09:41,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662881,No_solucion,10:39:07,0 days 00:43:58,,,,0:21:54,61,,10:30,Tuesday,June,2022
7/06/2022,662879,No_solucion,10:38:31,0 days 00:17:04,,10:38:27,0:00:04,0:04:17,25,,10:30,Tuesday,June,2022
7/06/2022,662877,No_solucion,10:36:55,0 days 00:24:18,,10:36:54,0:00:01,0:06:23,28,,10:30,Tuesday,June,2022
7/06/2022,662873,No_solucion,10:36:27,0 days 00:12:51,,,0:00:04,0:02:07,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662874,No_solucion,10:36:04,,,11:08:43,0:00:05,0:13:32,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662871,No_solucion,10:35:56,,,10:35:55,0:00:01,0:08:26,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662870,No_solucion,10:34:42,,,12:07:05,0:00:00,0:08:24,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662868,No_solucion,10:32:37,0 days 00:19:24,,18:57:27,0:00:02,0:09:21,155.920462,,10:30,Tuesday,June,2022
7/06/2022,662866,No_solucion,10:30:57,0 days 00:11:43,,10:30:55,0:00:02,0:04:46,17,,10:30,Tuesday,June,2022
7/06/2022,662863,No_solucion,10:27:34,0 days 00:09:48,,10:27:32,,0:05:03,155.920462,,10:00,Tuesday,June,2022
7/06/2022,662860,No_solucion,10:23:08,,,10:23:07,0:00:01,18:32:31,24,,10:00,Tuesday,June,2022
7/06/2022,662857,No_solucion,10:19:03,0 days 01:02:14,,10:19:01,0:00:02,0:19:15,19,,10:00,Tuesday,June,2022
7/06/2022,662823,No_solucion,10:18:54,0 days 00:21:06,,11:38:28,0:00:00,0:07:53,155.920462,,10:00,Tuesday,June,2022
7/06/2022,662846,No_solucion,10:18:30,,,10:18:28,0:00:02,0:12:31,35,,10:00,Tuesday,June,2022
7/06/2022,662855,No_solucion,10:17:21,0 days 00:30:38,,10:17:20,0:00:01,0:14:46,39,,10:00,Tuesday,June,2022
7/06/2022,662854,No_solucion,10:17:19,0 days 00:18:54,,,0:00:04,0:03:35,22,,10:00,Tuesday,June,2022
7/06/2022,662853,No_solucion,10:17:17,0 days 00:11:21,,10:17:14,0:00:03,0:02:53,155.920462,,10:00,Tuesday,June,2022
7/06/2022,662851,No_solucion,10:16:47,,,12:12:26,,0:04:04,155.920462,,10:00,Tuesday,June,2022
7/06/2022,662852,No_solucion,10:16:18,,,10:16:17,0:00:01,0:06:40,50,,10:00,Tuesday,June,2022
7/06/2022,662845,No_solucion,10:12:33,0 days 00:19:14,,19:08:54,0:00:02,0:10:36,155.920462,,10:00,Tuesday,June,2022
7/06/2022,662844,No_solucion,10:10:58,0 days 00:11:13,,,0:00:00,0:03:55,22,,10:00,Tuesday,June,2022
7/06/2022,662842,No_solucion,10:09:38,0 days 00:14:55,,10:09:37,0:00:01,0:04:14,26,,10:00,Tuesday,June,2022
7/06/2022,662843,No_solucion,10:09:28,0 days 00:15:31,,10:08:55,0:00:33,0:03:23,27,,10:00,Tuesday,June,2022
7/06/2022,662841,No_solucion,10:08:24,0 days 00:25:19,,10:08:22,0:00:02,0:11:41,26,,10:00,Tuesday,June,2022
7/06/2022,662840,No_solucion,10:07:49,0 days 00:15:06,,20:30:23,0:00:02,0:06:19,24,,10:00,Tuesday,June,2022
7/06/2022,662837,No_solucion,10:05:44,0 days 00:20:56,,23:53:01,,0:11:16,35,,10:00,Tuesday,June,2022
7/06/2022,662839,No_solucion,10:05:41,0 days 00:16:53,,10:05:40,0:00:01,9:14:13,21,,10:00,Tuesday,June,2022
7/06/2022,662832,No_solucion,10:03:02,,,10:03:01,0:00:01,0:04:51,155.920462,,10:00,Tuesday,June,2022
7/06/2022,662831,No_solucion,10:02:42,,,10:02:39,,0:04:31,155.920462,,10:00,Tuesday,June,2022
7/06/2022,662829,No_solucion,10:00:57,0 days 01:02:32,,6:05:51,0:00:02,0:19:17,155.920462,,10:00,Tuesday,June,2022
7/06/2022,662828,No_solucion,10:00:49,0 days 00:43:39,,10:00:47,0:00:02,0:17:22,155.920462,,10:00,Tuesday,June,2022
7/06/2022,662827,No_solucion,10:00:27,0 days 00:04:52,,10:00:25,,0:01:34,155.920462,,10:00,Tuesday,June,2022
7/06/2022,662824,No_solucion,9:57:04,,,,0:00:02,10:19:30,155.920462,,9:30,Tuesday,June,2022
7/06/2022,662823,No_solucion,9:56:38,,,9:56:36,0:00:02,0:13:11,29,,9:30,Tuesday,June,2022
7/06/2022,662819,No_solucion,9:55:29,,,9:55:28,0:00:01,0:15:46,51,,9:30,Tuesday,June,2022
7/06/2022,662818,No_solucion,9:54:43,,,19:24:23,0:00:02,0:02:15,11,,9:30,Tuesday,June,2022
7/06/2022,662813,No_solucion,9:54:14,0 days 00:34:12,,9:54:00,0:00:14,0:11:56,155.920462,,9:30,Tuesday,June,2022
7/06/2022,662812,No_solucion,9:53:04,0 days 00:26:45,,9:53:02,0:00:02,0:11:25,155.920462,,9:30,Tuesday,June,2022
7/06/2022,662811,No_solucion,9:52:50,0 days 00:17:05,,9:52:48,0:00:02,20:10:53,25,,9:30,Tuesday,June,2022
7/06/2022,662808,No_solucion,9:49:44,0 days 01:17:44,,9:49:42,0:00:02,0:10:30,155.920462,,9:30,Tuesday,June,2022
7/06/2022,662807,No_solucion,9:48:57,0 days 00:21:36,,9:48:55,0:00:02,0:05:55,23,,9:30,Tuesday,June,2022
7/06/2022,662806,No_solucion,9:47:48,0 days 00:24:13,,9:47:46,0:00:02,0:09:00,155.920462,,9:30,Tuesday,June,2022
7/06/2022,662805,No_solucion,9:46:27,0 days 00:37:39,,9:46:24,,1:29:43,42,,9:30,Tuesday,June,2022
7/06/2022,662804,No_solucion,9:44:15,0 days 00:20:17,,,0:00:01,0:11:56,155.920462,,9:30,Tuesday,June,2022
7/06/2022,662801,No_solucion,9:42:56,,,9:42:53,0:00:03,0:13:00,155.920462,,9:30,Tuesday,June,2022
7/06/2022,662803,No_solucion,9:42:48,0 days 01:18:52,,9:42:47,0:00:01,0:08:48,155.920462,,9:30,Tuesday,June,2022
7/06/2022,662802,No_solucion,9:42:46,0 days 00:12:39,,17:47:47,,0:05:18,26,,9:30,Tuesday,June,2022
7/06/2022,662798,No_solucion,9:42:30,,,16:46:26,,0:14:26,66,,9:30,Tuesday,June,2022
7/06/2022,662797,No_solucion,9:41:30,0 days 00:15:57,,9:41:27,0:00:03,0:04:24,155.920462,,9:30,Tuesday,June,2022
7/06/2022,662796,No_solucion,9:40:46,0 days 00:21:02,,9:40:43,0:00:03,0:11:16,42,,9:30,Tuesday,June,2022
7/06/2022,662793,No_solucion,9:40:30,,,9:40:29,0:00:01,0:02:35,155.920462,,9:30,Tuesday,June,2022
7/06/2022,662788,No_solucion,9:38:24,0 days 00:16:56,,9:38:23,0:00:01,0:02:56,155.920462,,9:30,Tuesday,June,2022
7/06/2022,662791,No_solucion,9:38:10,0 days 00:41:37,,9:38:08,0:00:02,1:56:25,29,,9:30,Tuesday,June,2022
